mz;rt;intensity;pcgroup_precursorMZ
159.1154154;701.201042;10.44961732;22 _ 451.304716
160.1200957;701.178698;1.243218979;22 _ 451.304716
161.131485;701.251433;13.76126131;22 _ 451.304716
162.13504;701.5138639;1.583712966;22 _ 451.304716
163.0619522;701.3604398;7.71824336;22 _ 451.304716
163.1456328;701.1976093;12.76961246;22 _ 451.304716
164.1493229;701.178698;1.415091224;22 _ 451.304716
165.0780267;701.454941;1.246871793;22 _ 451.304716
173.1305955;701.3936158;4.616982895;22 _ 451.304716
175.1466835;701.0742708;8.553202418;22 _ 451.304716
176.149603;701.637163;1.547430135;22 _ 451.304716
178.1654706;701.2302392;1.059665624;22 _ 451.304716
185.1287526;701.5384297;1.521169722;22 _ 451.304716
187.1456344;701.2055152;5.258723515;22 _ 451.304716
189.1623899;701.2248607;7.246153864;22 _ 451.304716
190.1653134;701.450442;1.28019556;22 _ 451.304716
191.1766628;701.2055152;1.950305102;22 _ 451.304716
199.1428496;700.687359;1.49178271;22 _ 451.304716
201.1621408;701.3583376;6.106446692;22 _ 451.304716
202.1655307;700.9213397;1.166459641;22 _ 451.304716
203.1773714;701.4288941;2.522498065;22 _ 451.304716
213.1603763;701.4865895;2.517896107;22 _ 451.304716
215.1780074;701.2055152;10.52445318;22 _ 451.304716
217.1888559;701.0707103;1.579324724;22 _ 451.304716
227.1703236;701.5001675;1.32037759;22 _ 451.304716
229.19015;701.3604398;2.877308745;22 _ 451.304716
231.208503;701.3086166;4.070487177;22 _ 451.304716
237.0771476;701.0019175;1.456316222;22 _ 451.304716
239.0937698;700.9200793;1.159247034;22 _ 451.304716
241.182679;701.7226473;1.150500676;22 _ 451.304716
243.2063789;701.4288941;2.020084443;22 _ 451.304716
255.0877061;700.9892641;2.900899038;22 _ 451.304716
257.2219965;701.2915991;2.085577239;22 _ 451.304716
269.2239124;701.238039;4.187030979;22 _ 451.304716
270.2255893;701.2248607;1.106427685;22 _ 451.304716
271.2417952;701.2800248;100;22 _ 451.304716
272.245129;701.2123805;21.19298054;22 _ 451.304716
273.0969849;701.3967517;12.2123002;22 _ 451.304716
275.1136271;700.9766107;1.263245597;22 _ 451.304716
281.2180866;701.6389168;1.492697792;22 _ 451.304716
287.2334389;701.2486323;1.084959653;22 _ 451.304716
289.2518725;701.4128229;26.03431562;22 _ 451.304716
290.2556857;701.3967517;5.244407788;22 _ 451.304716
291.1077494;701.3334771;1.936169417;22 _ 451.304716
293.1236184;701.4931902;3.446507761;22 _ 451.304716
295.2341504;701.0019175;1.643293811;22 _ 451.304716
309.1183918;701.2486323;50.50030789;22 _ 451.304716
313.249524;701.4400606;1.599311388;22 _ 451.304716
325.1129272;701.5642868;2.489687568;22 _ 451.304716
337.2496824;701.2248607;1.476013101;22 _ 451.304716
361.2388185;701.5579064;1.237501555;22 _ 451.304716
363.265794;701.4698213;1.501632067;22 _ 451.304716
381.275819;700.9630494;5.168695741;22 _ 451.304716
382.2803408;701.2248607;1.500821658;22 _ 451.304716
397.2717374;701.0291849;1.45778139;22 _ 451.304716
399.2894284;701.3583376;10.82547514;22 _ 451.304716
400.2920861;701.5482964;1.061286469;22 _ 451.304716
415.2828804;701.4288941;2.438702731;22 _ 451.304716
416.2874038;701.2486323;0.962211282;22 _ 451.304716
417.2997405;701.322692;16.16508371;22 _ 451.304716
418.3031567;701.2248607;4.345728871;22 _ 451.304716
419.3068414;701.2055152;1.070769849;22 _ 451.304716
433.2936898;701.2693363;4.155918861;22 _ 451.304716
435.3098534;701.3775446;2.396684887;22 _ 451.304716
436.3154304;701.4128229;0.984801574;22 _ 451.304716
348.0989154;701.7597204;100;22 _ 489.1831625
150.1350623;701.2274458;11.3072168;22 _ 579.3521037
163.0619522;701.3604398;87.46902772;22 _ 579.3521037
189.1623899;701.2248607;59.68746723;22 _ 579.3521037
273.0969849;701.3967517;100;22 _ 579.3521037
273.2514473;701.4400606;33.38008333;22 _ 579.3521037
399.2894284;701.3583376;50.89471587;22 _ 579.3521037
419.3068414;701.2055152;13.01589163;22 _ 579.3521037
85.02603587;702.1841891;0.891405525;22 _ 597.3649158
91.05287448;701.1845719;2.854642077;22 _ 597.3649158
93.06907982;701.5592192;4.082136115;22 _ 597.3649158
95.08433799;701.2274458;5.977893788;22 _ 597.3649158
97.03075049;701.8443471;2.245202821;22 _ 597.3649158
99.04429072;702.4823643;1.16309071;22 _ 597.3649158
105.0696767;701.201042;8.563131548;22 _ 597.3649158
108.088666;701.8098658;1.061349478;22 _ 597.3649158
109.1011212;701.3593887;14.8768914;22 _ 597.3649158
110.1044975;701.3443464;1.386322882;22 _ 597.3649158
111.0451642;701.3486336;1.808442266;22 _ 597.3649158
119.0855451;701.3059364;5.490558994;22 _ 597.3649158
120.0886363;701.4931902;1.248523451;22 _ 597.3649158
121.1015183;701.4435368;11.04427985;22 _ 597.3649158
122.1037478;702.5634847;1.07236315;22 _ 597.3649158
123.1164289;701.2486323;5.626021068;22 _ 597.3649158
127.0402062;701.5425464;5.311884957;22 _ 597.3649158
129.0546318;701.2123805;24.45204348;22 _ 597.3649158
130.0586713;701.5114162;1.575257619;22 _ 597.3649158
131.0829965;701.5358964;1.553524855;22 _ 597.3649158
133.1006553;701.3604398;5.080593996;22 _ 597.3649158
135.1165842;701.2394394;5.16839136;22 _ 597.3649158
136.1199582;701.8443471;1.18641456;22 _ 597.3649158
137.1308544;701.081759;1.843274674;22 _ 597.3649158
145.0523742;701.2248607;6.697082437;22 _ 597.3649158
148.0703162;701.6353117;1.384404335;22 _ 597.3649158
149.1318041;701.2486323;14.3672297;22 _ 597.3649158
159.1154154;701.201042;6.686647031;22 _ 597.3649158
160.1200957;701.178698;1.119561059;22 _ 597.3649158
161.131485;701.251433;13.76126131;22 _ 597.3649158
162.13504;701.5138639;1.583712966;22 _ 597.3649158
163.1456328;701.1976093;10.50877069;22 _ 597.3649158
173.1305955;701.3936158;4.616982895;22 _ 597.3649158
175.1466835;701.0742708;3.218994797;22 _ 597.3649158
177.1628557;701.3048853;5.04463526;22 _ 597.3649158
185.1287526;701.5384297;1.521169722;22 _ 597.3649158
187.1456344;701.2055152;5.258723515;22 _ 597.3649158
189.1623899;701.2248607;7.246153864;22 _ 597.3649158
190.1653134;701.450442;1.28019556;22 _ 597.3649158
191.1766628;701.2055152;2.02486378;22 _ 597.3649158
199.1428496;700.687359;1.772650929;22 _ 597.3649158
201.1621408;701.3583376;6.106446692;22 _ 597.3649158
202.1655307;700.9213397;1.166459641;22 _ 597.3649158
203.1773714;701.4288941;4.519530953;22 _ 597.3649158
213.1603763;701.4865895;2.517896107;22 _ 597.3649158
215.1780074;701.2055152;13.19864847;22 _ 597.3649158
217.1888559;701.0707103;1.455115231;22 _ 597.3649158
227.1703236;701.5001675;1.32037759;22 _ 597.3649158
229.19015;701.3604398;2.588168096;22 _ 597.3649158
231.208503;701.3086166;3.808318263;22 _ 597.3649158
237.0771476;701.0019175;1.397965123;22 _ 597.3649158
239.0937698;700.9200793;1.159247034;22 _ 597.3649158
241.182679;701.7226473;1.150500676;22 _ 597.3649158
243.2063789;701.4288941;2.020084443;22 _ 597.3649158
269.2239124;701.238039;4.187030979;22 _ 597.3649158
271.2417952;701.2800248;100;22 _ 597.3649158
272.245129;701.2123805;11.37039555;22 _ 597.3649158
273.0969849;701.3967517;7.018376554;22 _ 597.3649158
275.1136271;700.9766107;1.263245597;22 _ 597.3649158
281.2180866;701.6389168;1.492697792;22 _ 597.3649158
283.2384723;701.3946669;1.592218411;22 _ 597.3649158
287.2334389;701.2486323;1.159336382;22 _ 597.3649158
290.2556857;701.3967517;1.931682654;22 _ 597.3649158
291.1077494;701.3334771;1.13671428;22 _ 597.3649158
293.1236184;701.4931902;3.446507761;22 _ 597.3649158
309.1183918;701.2486323;11.13903106;22 _ 597.3649158
310.1220653;701.2302392;3.549323632;22 _ 597.3649158
313.249524;701.4400606;1.590496873;22 _ 597.3649158
325.1129272;701.5642868;1.179329093;22 _ 597.3649158
325.2481703;701.4321786;1.26932523;22 _ 597.3649158
335.2229075;701.2248607;1.060783638;22 _ 597.3649158
343.248821;700.9370875;1.011823544;22 _ 597.3649158
355.2607602;700.9766107;1.35067252;22 _ 597.3649158
361.2388185;701.5579064;1.237501555;22 _ 597.3649158
363.265794;701.4698213;1.501632067;22 _ 597.3649158
381.275819;700.9630494;1.293511682;22 _ 597.3649158
382.2803408;701.2248607;1.21410093;22 _ 597.3649158
397.2717374;701.0291849;1.5345185;22 _ 597.3649158
399.2894284;701.3583376;10.82547514;22 _ 597.3649158
416.2874038;701.2486323;0.962211282;22 _ 597.3649158
417.2997405;701.322692;6.5315304;22 _ 597.3649158
436.3154304;701.4128229;2.526772272;22 _ 597.3649158
469.3228769;701.5540464;1.005888821;22 _ 597.3649158
471.1712608;701.2367465;5.679492154;22 _ 597.3649158
541.4760601;701.5360943;1.588108038;22 _ 597.3649158
107.0854205;701.3593887;47.62984264;22 _ 777.4291143
129.0546318;701.2123805;100;22 _ 777.4291143
150.1350623;701.2274458;5.495538627;22 _ 777.4291143
163.0619522;701.3604398;42.51173643;22 _ 777.4291143
189.1623899;701.2248607;29.00932983;22 _ 777.4291143
201.1621408;701.3583376;29.92819505;22 _ 777.4291143
273.0969849;701.3967517;48.60204524;22 _ 777.4291143
273.2514473;701.4400606;16.2234032;22 _ 777.4291143
399.2894284;701.3583376;24.73587283;22 _ 777.4291143
400.2920861;701.5482964;11.73655693;22 _ 777.4291143
419.3068414;701.2055152;6.325989537;22 _ 777.4291143
451.304716;701.2248607;36.10598847;22 _ 777.4291143
543.3293854;701.4288941;6.414925818;22 _ 777.4291143
267.1635761;701.5296422;26.72648959;22 _ 794.4561943
283.2384723;701.3946669;42.79862989;22 _ 794.4561943
285.2478093;700.7943227;21.048499;22 _ 794.4561943
794.4561943;700.9174756;100;22 _ 794.4561943
257.2219965;701.2915991;7.580693428;22 _ 799.4123607
347.0938617;700.2345907;14.10996907;22 _ 799.4123607
348.0989154;701.7597204;6.378934372;22 _ 799.4123607
349.1107946;700.5747798;14.44450044;22 _ 799.4123607
473.2845756;700.5542908;5.725077343;22 _ 799.4123607
474.2885064;701.2044686;6.776736747;22 _ 799.4123607
476.2732745;701.5647373;11.82037665;22 _ 799.4123607
476.3043241;700.2276714;13.51575914;22 _ 799.4123607
794.4561943;700.9174756;22.07943758;22 _ 799.4123607
799.4123607;700.1913659;100;22 _ 799.4123607
455.1765079;701.3086166;99.80912033;22 _ 923.4908411
559.4868153;701.4128229;99.05244005;22 _ 923.4908411
581.3658365;701.322692;82.05142528;22 _ 923.4908411
721.5420659;701.3967517;100;22 _ 923.4908411
112.1117743;273.5733022;10.83130895;23 _ 470.2287806
146.164777;272.1381435;12.34894953;23 _ 470.2287806
163.0432953;273.4461575;76.44049295;23 _ 470.2287806
220.0962248;273.644027;99.35573284;23 _ 470.2287806
221.1006237;273.644027;15.46310275;23 _ 470.2287806
234.1117124;272.1381435;12.82667076;23 _ 470.2287806
237.122989;272.0823378;8.309955565;23 _ 470.2287806
291.1693014;273.5476341;23.82359285;23 _ 470.2287806
308.1968882;272.8658198;71.12188676;23 _ 470.2287806
309.1992349;273.5977194;16.3684605;23 _ 470.2287806
470.2287806;273.9313262;100;23 _ 470.2287806
163.1226544;67.00709741;100;24 _ 163.1226544
174.0575794;67.34950557;51.96005333;24 _ 220.064267
220.064267;67.21751581;100;24 _ 220.064267
145.028845;175.0615063;16.83592106;26 _ 468.2116577
155.1175545;174.5873446;35.3203258;26 _ 468.2116577
172.1433553;175.5869828;24.52226954;26 _ 468.2116577
251.0692958;174.7435704;58.64146951;26 _ 468.2116577
269.0585518;175.4113125;46.34680475;26 _ 468.2116577
295.060397;176.9958426;53.71695751;26 _ 468.2116577
297.0747107;175.4072767;59.2296921;26 _ 468.2116577
380.1118702;175.5928422;34.37363404;26 _ 468.2116577
382.1271262;177.2750714;14.33810766;26 _ 468.2116577
397.1383804;176.9228666;33.2361004;26 _ 468.2116577
468.2116577;175.9161315;100;26 _ 468.2116577
130.9325306;48.88552405;17.764818;27 _ 250.9386618
158.9272445;48.51592898;100;27 _ 250.9386618
186.922099;48.88789827;5.878719466;27 _ 250.9386618
204.9308534;48.8817159;9.262343409;27 _ 250.9386618
222.9390784;48.90876115;7.023385484;27 _ 250.9386618
233.930434;48.59734295;4.694345913;27 _ 250.9386618
234.9597558;48.36546646;54.82897436;27 _ 250.9386618
235.9601974;48.36546646;8.227398015;27 _ 250.9386618
250.9386618;48.59086414;85.55738922;27 _ 250.9386618
93.06944297;727.1543925;68.77032693;28 _ 1009.478243
95.08499852;726.9374676;65.7136718;28 _ 1009.478243
109.0293962;726.7565048;93.64769305;28 _ 1009.478243
131.0819994;727.3251078;73.46117198;28 _ 1009.478243
133.1008126;726.3196122;51.4070186;28 _ 1009.478243
176.1495226;726.3196122;60.6806859;28 _ 1009.478243
187.1447695;727.0551303;58.57459056;28 _ 1009.478243
213.1593933;726.8786862;69.54742753;28 _ 1009.478243
229.189007;727.7227532;84.2572222;28 _ 1009.478243
232.0541712;727.190119;64.01038042;28 _ 1009.478243
239.090732;726.3196122;100;28 _ 1009.478243
243.2056542;727.9544706;56.34761193;28 _ 1009.478243
250.0617601;726.7390715;57.90138442;28 _ 1009.478243
257.1007864;726.0514068;74.87572957;28 _ 1009.478243
275.0932063;727.0455652;92.4176905;28 _ 1009.478243
281.2200204;726.7172363;65.51003673;28 _ 1009.478243
290.2536608;726.4156326;62.94014641;28 _ 1009.478243
294.1241292;726.5769137;47.4251311;28 _ 1009.478243
310.1198606;726.4936827;71.37015658;28 _ 1009.478243
313.2488685;726.1787096;54.42249887;28 _ 1009.478243
342.0885879;726.7390715;57.37154323;28 _ 1009.478243
360.0995829;726.2357892;51.91408751;28 _ 1009.478243
414.1319856;726.0030556;61.19256875;28 _ 1009.478243
435.3094561;726.4551795;66.37591872;28 _ 1009.478243
436.312346;727.4199344;57.82483947;28 _ 1009.478243
455.1774463;727.654178;50.40884088;28 _ 1009.478243
505.1579428;727.1354434;55.70329155;28 _ 1009.478243
541.4747259;727.0928805;88.51321051;28 _ 1009.478243
543.3280109;726.5706685;56.54261637;28 _ 1009.478243
559.4873004;726.818612;70.59466001;28 _ 1009.478243
743.4236247;726.8216771;68.26406431;28 _ 1009.478243
93.06944297;727.1543925;68.77032693;28 _ 1009.488862
95.08499852;726.9374676;65.7136718;28 _ 1009.488862
109.0293962;726.7565048;93.64769305;28 _ 1009.488862
131.0819994;727.3251078;73.46117198;28 _ 1009.488862
133.1008126;726.3196122;51.4070186;28 _ 1009.488862
176.1495226;726.3196122;60.6806859;28 _ 1009.488862
187.1447695;727.0551303;58.57459056;28 _ 1009.488862
213.1593933;726.8786862;69.54742753;28 _ 1009.488862
229.189007;727.7227532;84.2572222;28 _ 1009.488862
232.0541712;727.190119;64.01038042;28 _ 1009.488862
239.090732;726.3196122;100;28 _ 1009.488862
243.2056542;727.9544706;56.34761193;28 _ 1009.488862
250.0617601;726.7390715;57.90138442;28 _ 1009.488862
257.1007864;726.0514068;74.87572957;28 _ 1009.488862
275.0932063;727.0455652;92.4176905;28 _ 1009.488862
281.2200204;726.7172363;65.51003673;28 _ 1009.488862
290.2536608;726.4156326;62.94014641;28 _ 1009.488862
294.1241292;726.5769137;47.4251311;28 _ 1009.488862
310.1198606;726.4936827;71.37015658;28 _ 1009.488862
313.2488685;726.1787096;54.42249887;28 _ 1009.488862
342.0885879;726.7390715;57.37154323;28 _ 1009.488862
360.0995829;726.2357892;51.91408751;28 _ 1009.488862
414.1319856;726.0030556;61.19256875;28 _ 1009.488862
435.3094561;726.4551795;66.37591872;28 _ 1009.488862
436.312346;727.4199344;57.82483947;28 _ 1009.488862
455.1774463;727.654178;50.40884088;28 _ 1009.488862
505.1579428;727.1354434;55.70329155;28 _ 1009.488862
541.4747259;727.0928805;88.51321051;28 _ 1009.488862
543.3280109;726.5706685;56.54261637;28 _ 1009.488862
559.4873004;726.818612;70.59466001;28 _ 1009.488862
743.4236247;726.8216771;68.26406431;28 _ 1009.488862
93.06944297;727.1543925;68.77032693;28 _ 1010.495756
95.08499852;726.9374676;65.7136718;28 _ 1010.495756
109.0293962;726.7565048;93.64769305;28 _ 1010.495756
131.0819994;727.3251078;73.46117198;28 _ 1010.495756
133.1008126;726.3196122;51.4070186;28 _ 1010.495756
176.1495226;726.3196122;60.6806859;28 _ 1010.495756
187.1447695;727.0551303;58.57459056;28 _ 1010.495756
213.1593933;726.8786862;69.54742753;28 _ 1010.495756
229.189007;727.7227532;84.2572222;28 _ 1010.495756
232.0541712;727.190119;64.01038042;28 _ 1010.495756
239.090732;726.3196122;100;28 _ 1010.495756
243.2056542;727.9544706;56.34761193;28 _ 1010.495756
250.0617601;726.7390715;57.90138442;28 _ 1010.495756
257.1007864;726.0514068;74.87572957;28 _ 1010.495756
275.0932063;727.0455652;92.4176905;28 _ 1010.495756
281.2200204;726.7172363;65.51003673;28 _ 1010.495756
290.2536608;726.4156326;62.94014641;28 _ 1010.495756
294.1241292;726.5769137;47.4251311;28 _ 1010.495756
310.1198606;726.4936827;71.37015658;28 _ 1010.495756
313.2488685;726.1787096;54.42249887;28 _ 1010.495756
342.0885879;726.7390715;57.37154323;28 _ 1010.495756
360.0995829;726.2357892;51.91408751;28 _ 1010.495756
414.1319856;726.0030556;61.19256875;28 _ 1010.495756
435.3094561;726.4551795;66.37591872;28 _ 1010.495756
436.312346;727.4199344;57.82483947;28 _ 1010.495756
455.1774463;727.654178;50.40884088;28 _ 1010.495756
505.1579428;727.1354434;55.70329155;28 _ 1010.495756
541.4747259;727.0928805;88.51321051;28 _ 1010.495756
543.3280109;726.5706685;56.54261637;28 _ 1010.495756
559.4873004;726.818612;70.59466001;28 _ 1010.495756
743.4236247;726.8216771;68.26406431;28 _ 1010.495756
93.06944297;727.1543925;19.72720859;28 _ 435.3094561
95.08499852;726.9374676;28.96986998;28 _ 435.3094561
105.0182819;726.7078523;73.44723271;28 _ 435.3094561
105.0658703;726.0514068;14.53516096;28 _ 435.3094561
109.0293962;726.7565048;29.09809724;28 _ 435.3094561
109.1006866;726.5706685;31.69140207;28 _ 435.3094561
111.0443762;726.4291365;61.9562117;28 _ 435.3094561
121.1004689;726.5706685;29.74946965;28 _ 435.3094561
123.1164132;727.3708805;36.03623986;28 _ 435.3094561
127.0388488;727.3708805;24.61822743;28 _ 435.3094561
129.0546059;726.8522622;51.70582455;28 _ 435.3094561
131.0819994;727.3251078;15.66842908;28 _ 435.3094561
133.1008126;726.3196122;10.96453001;28 _ 435.3094561
145.0523342;726.3764612;40.35326509;28 _ 435.3094561
149.1314233;726.4166762;40.5163048;28 _ 435.3094561
159.1152579;727.36147;40.53832467;28 _ 435.3094561
161.1305737;726.65487;35.49716935;28 _ 435.3094561
163.061607;726.9624439;30.65667605;28 _ 435.3094561
163.1454532;726.7172363;30.19798298;28 _ 435.3094561
175.1460703;726.7390715;54.19088699;28 _ 435.3094561
176.1495226;726.3196122;12.94249735;28 _ 435.3094561
177.1617597;726.8971009;56.01494476;28 _ 435.3094561
187.1447695;727.0551303;38.77068645;28 _ 435.3094561
189.0406019;727.0815343;39.38273993;28 _ 435.3094561
189.1622029;726.233785;44.82292405;28 _ 435.3094561
191.1762677;726.5352982;20.26306147;28 _ 435.3094561
201.1605582;726.6814283;26.82583408;28 _ 435.3094561
203.1772847;726.4936827;25.14743227;28 _ 435.3094561
213.0396305;726.6102126;73.11158092;28 _ 435.3094561
213.1593933;726.8786862;14.83367208;28 _ 435.3094561
215.1769974;726.4541255;59.81451364;28 _ 435.3094561
216.1801658;727.7711758;22.41414651;28 _ 435.3094561
229.189007;727.7227532;17.9711033;28 _ 435.3094561
231.2074541;726.9097034;26.44352874;28 _ 435.3094561
232.0541712;727.190119;13.65268316;28 _ 435.3094561
237.0746992;726.818612;60.3386183;28 _ 435.3094561
239.090732;726.3196122;21.32885803;28 _ 435.3094561
243.2056542;727.9544706;12.01830215;28 _ 435.3094561
250.0617601;726.7390715;15.94544797;28 _ 435.3094561
255.0866029;726.792188;60.89138812;28 _ 435.3094561
257.1007864;726.0514068;15.97013806;28 _ 435.3094561
257.2218178;726.7172363;19.56731997;28 _ 435.3094561
273.0917206;727.2233172;37.15494378;28 _ 435.3094561
273.2478626;726.7390715;14.45777114;28 _ 435.3094561
275.0932063;727.0455652;19.711638;28 _ 435.3094561
281.2200204;726.7172363;13.97254273;28 _ 435.3094561
289.2505704;726.5706685;30.70958201;28 _ 435.3094561
290.2536608;726.4156326;28.28494458;28 _ 435.3094561
293.121007;726.5321756;50.77206122;28 _ 435.3094561
294.1241292;726.5769137;10.11523888;28 _ 435.3094561
309.1170331;726.5737911;19.49884275;28 _ 435.3094561
310.1198606;726.4936827;15.22243937;28 _ 435.3094561
313.2488685;726.1787096;11.60769752;28 _ 435.3094561
315.1041386;726.4291365;47.54656974;28 _ 435.3094561
341.0858901;726.7219894;66.27535554;28 _ 435.3094561
342.0885879;726.7390715;12.236695;28 _ 435.3094561
359.0964908;726.6550188;41.88065806;28 _ 435.3094561
360.0995829;726.2357892;19.37312447;28 _ 435.3094561
377.1067571;726.732907;100;28 _ 435.3094561
378.1104447;727.7671603;18.63283359;28 _ 435.3094561
389.1036897;726.2079986;22.51923469;28 _ 435.3094561
391.118703;725.8409469;22.78066014;28 _ 435.3094561
393.1018787;726.7267425;20.25525571;28 _ 435.3094561
395.1182534;726.5769137;62.26554768;28 _ 435.3094561
396.1204085;726.732907;65.4029389;28 _ 435.3094561
